regiao,estado,data,casosNovos,casosAcumulados,obitosNovos,obitosAcumulados,last_update
Sul,SC,2020-03-22,6,57,0,0,2020-05-02 21:39
Sul,SC,2020-03-23,11,68,0,0,2020-05-02 21:39
Sul,SC,2020-03-24,39,107,0,0,2020-05-02 21:39
Sul,SC,2020-03-25,2,109,0,0,2020-05-02 21:39
Sul,SC,2020-03-26,13,122,1,1,2020-05-02 21:39
Sul,SC,2020-03-27,27,149,0,1,2020-05-02 21:39
Sul,SC,2020-03-28,35,184,0,1,2020-05-02 21:39
Sul,SC,2020-03-29,10,194,0,1,2020-05-02 21:39
Sul,SC,2020-03-30,3,197,0,1,2020-05-02 21:39
Sul,SC,2020-03-31,22,219,1,2,2020-05-02 21:39
Sul,SC,2020-04-01,16,235,0,2,2020-05-02 21:39
Sul,SC,2020-04-02,12,247,0,2,2020-05-02 21:39
Sul,SC,2020-04-03,34,281,3,5,2020-05-02 21:39
Sul,SC,2020-04-04,53,334,0,5,2020-05-02 21:39
Sul,SC,2020-04-05,23,357,5,10,2020-05-02 21:39
Sul,SC,2020-04-06,22,379,0,10,2020-05-02 21:39
Sul,SC,2020-04-07,38,417,1,11,2020-05-02 21:39
Sul,SC,2020-04-08,40,457,4,15,2020-05-02 21:39
Sul,SC,2020-04-09,44,501,2,17,2020-05-02 21:39
Sul,SC,2020-04-10,192,693,1,18,2020-05-02 21:39
Sul,SC,2020-04-11,39,732,3,21,2020-05-02 21:39
Sul,SC,2020-04-12,36,768,3,24,2020-05-02 21:39
Sul,SC,2020-04-13,9,777,0,24,2020-05-02 21:39
Sul,SC,2020-04-14,49,826,2,26,2020-05-02 21:39
Sul,SC,2020-04-15,27,853,2,28,2020-05-02 21:39
Sul,SC,2020-04-16,31,884,1,29,2020-05-02 21:39
Sul,SC,2020-04-17,42,926,1,30,2020-05-02 21:39
Sul,SC,2020-04-18,36,962,1,31,2020-05-02 21:39
Sul,SC,2020-04-19,13,975,1,32,2020-05-02 21:39
Sul,SC,2020-04-20,50,1025,3,35,2020-05-02 21:39
Sul,SC,2020-04-21,38,1063,0,35,2020-05-02 21:39
Sul,SC,2020-04-22,28,1091,2,37,2020-05-02 21:39
Sul,SC,2020-04-23,24,1115,2,39,2020-05-02 21:39
Sul,SC,2020-04-24,55,1170,3,42,2020-05-02 21:39
Sul,SC,2020-04-25,39,1209,0,42,2020-05-02 21:39
Sul,SC,2020-04-26,26,1235,0,42,2020-05-02 21:39
Sul,SC,2020-04-27,102,1337,1,43,2020-05-02 21:39
Sul,SC,2020-04-28,139,1476,1,44,2020-05-02 21:39
Sul,SC,2020-04-29,519,1995,0,44,2020-05-02 21:39
Sul,SC,2020-04-30,90,2085,2,46,2020-05-02 21:39
Sul,SC,2020-05-01,309,2394,2,48,2020-05-02 21:39
Sul,SC,2020-05-02,-48,2346,4,52,2020-05-02 21:39
Sul,RS,2020-01-30,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-01-31,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-01,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-02,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-03,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-04,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-05,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-06,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-07,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-08,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-09,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-10,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-11,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-12,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-13,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-14,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-15,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-16,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-17,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-18,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-19,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-20,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-21,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-22,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-23,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-24,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-25,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-26,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-27,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-28,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-02-29,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-03-01,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-03-02,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-03-03,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-03-04,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-03-05,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-03-06,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-03-07,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-03-08,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-03-09,0,0,0,0,2020-05-02 21:39
Sul,RS,2020-03-10,1,1,0,0,2020-05-02 21:39
Sul,RS,2020-03-11,1,2,0,0,2020-05-02 21:39
Sul,RS,2020-03-12,2,4,0,0,2020-05-02 21:39
Sul,RS,2020-03-13,0,4,0,0,2020-05-02 21:39
Sul,RS,2020-03-14,2,6,0,0,2020-05-02 21:39
Sul,RS,2020-03-15,0,6,0,0,2020-05-02 21:39
Sul,RS,2020-03-16,0,6,0,0,2020-05-02 21:39
Sul,RS,2020-03-17,4,10,0,0,2020-05-02 21:39
Sul,RS,2020-03-18,9,19,0,0,2020-05-02 21:39
Sul,RS,2020-03-19,9,28,0,0,2020-05-02 21:39
Sul,RS,2020-03-20,9,37,0,0,2020-05-02 21:39
Sul,RS,2020-03-21,23,60,0,0,2020-05-02 21:39
Sul,RS,2020-03-22,12,72,0,0,2020-05-02 21:39
Sul,RS,2020-03-23,14,86,0,0,2020-05-02 21:39
Sul,RS,2020-03-24,12,98,0,0,2020-05-02 21:39
Sul,RS,2020-03-25,25,123,1,1,2020-05-02 21:39
Sul,RS,2020-03-26,45,168,0,1,2020-05-02 21:39
Sul,RS,2020-03-27,27,195,1,2,2020-05-02 21:39
Sul,RS,2020-03-28,2,197,0,2,2020-05-02 21:39
Sul,RS,2020-03-29,29,226,0,2,2020-05-02 21:39
Sul,RS,2020-03-30,15,241,1,3,2020-05-02 21:39
Sul,RS,2020-03-31,33,274,1,4,2020-05-02 21:39
Sul,RS,2020-04-01,32,306,0,4,2020-05-02 21:39
Sul,RS,2020-04-02,28,334,1,5,2020-05-02 21:39
Sul,RS,2020-04-03,62,396,0,5,2020-05-02 21:39
Sul,RS,2020-04-04,14,410,1,6,2020-05-02 21:39
Sul,RS,2020-04-05,8,418,1,7,2020-05-02 21:39
Sul,RS,2020-04-06,63,481,0,7,2020-05-02 21:39
Sul,RS,2020-04-07,27,508,1,8,2020-05-02 21:39
Sul,RS,2020-04-08,47,555,1,9,2020-05-02 21:39
Sul,RS,2020-04-09,63,618,3,12,2020-05-02 21:39
Sul,RS,2020-04-10,18,636,2,14,2020-05-02 21:39
Sul,RS,2020-04-11,4,640,1,15,2020-05-02 21:39
Sul,RS,2020-04-12,13,653,1,16,2020-05-02 21:39
Sul,RS,2020-04-13,11,664,0,16,2020-05-02 21:39
Sul,RS,2020-04-14,36,700,2,18,2020-05-02 21:39
Sul,RS,2020-04-15,47,747,1,19,2020-05-02 21:39
Sul,RS,2020-04-16,33,780,0,19,2020-05-02 21:39
Sul,RS,2020-04-17,22,802,3,22,2020-05-02 21:39
Sul,RS,2020-04-18,29,831,2,24,2020-05-02 21:39
Sul,RS,2020-04-19,23,854,0,24,2020-05-02 21:39
Sul,RS,2020-04-20,35,889,3,27,2020-05-02 21:39
Sul,RS,2020-04-21,15,904,0,27,2020-05-02 21:39
Sul,RS,2020-04-22,19,923,0,27,2020-05-02 21:39
Sul,RS,2020-04-23,71,994,2,29,2020-05-02 21:39
Sul,RS,2020-04-24,67,1061,2,31,2020-05-02 21:39
Sul,RS,2020-04-25,35,1096,3,34,2020-05-02 21:39
Sul,RS,2020-04-26,70,1166,1,35,2020-05-02 21:39
Sul,RS,2020-04-27,62,1228,7,42,2020-05-02 21:39
Sul,RS,2020-04-28,58,1286,3,45,2020-05-02 21:39
Sul,RS,2020-04-29,82,1368,5,50,2020-05-02 21:39
Sul,RS,2020-04-30,98,1466,1,51,2020-05-02 21:39
Sul,RS,2020-05-01,63,1529,7,58,2020-05-02 21:39
Sul,RS,2020-05-02,90,1619,4,62,2020-05-02 21:39
Centro-Oeste,MS,2020-01-30,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-01-31,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-01,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-02,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-03,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-04,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-05,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-06,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-07,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-08,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-09,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-10,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-11,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-12,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-13,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-14,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-15,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-16,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-17,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-18,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-19,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-20,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-21,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-22,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-23,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-24,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-25,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-26,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-27,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-28,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-02-29,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-01,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-02,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-03,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-04,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-05,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-06,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-07,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-08,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-09,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-10,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-11,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-12,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-13,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-14,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-15,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-16,2,2,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-17,2,4,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-18,3,7,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-19,0,7,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-20,2,9,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-21,7,16,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-22,5,21,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-23,0,21,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-24,2,23,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-25,1,24,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-26,1,25,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-27,3,28,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-28,3,31,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-29,5,36,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-30,8,44,0,0,2020-05-02 21:39
Centro-Oeste,MS,2020-03-31,4,48,1,1,2020-05-02 21:39
Centro-Oeste,MS,2020-04-01,3,51,0,1,2020-05-02 21:39
Centro-Oeste,MS,2020-04-02,2,53,0,1,2020-05-02 21:39
Centro-Oeste,MS,2020-04-03,7,60,0,1,2020-05-02 21:39
Centro-Oeste,MS,2020-04-04,2,62,0,1,2020-05-02 21:39
Centro-Oeste,MS,2020-04-05,3,65,0,1,2020-05-02 21:39
Centro-Oeste,MS,2020-04-06,1,66,0,1,2020-05-02 21:39
Centro-Oeste,MS,2020-04-07,14,80,1,2,2020-05-02 21:39
Centro-Oeste,MS,2020-04-08,5,85,0,2,2020-05-02 21:39
Centro-Oeste,MS,2020-04-09,4,89,0,2,2020-05-02 21:39
Centro-Oeste,MS,2020-04-10,8,97,0,2,2020-05-02 21:39
Centro-Oeste,MS,2020-04-11,3,100,0,2,2020-05-02 21:39
Centro-Oeste,MS,2020-04-12,1,101,0,2,2020-05-02 21:39
Centro-Oeste,MS,2020-04-13,12,113,2,4,2020-05-02 21:39
Centro-Oeste,MS,2020-04-14,2,115,0,4,2020-05-02 21:39
Centro-Oeste,MS,2020-04-15,6,121,0,4,2020-05-02 21:39
Centro-Oeste,MS,2020-04-16,10,131,1,5,2020-05-02 21:39
Centro-Oeste,MS,2020-04-17,12,143,0,5,2020-05-02 21:39
Centro-Oeste,MS,2020-04-18,18,161,0,5,2020-05-02 21:39
Centro-Oeste,MS,2020-04-19,7,168,0,5,2020-05-02 21:39
Centro-Oeste,MS,2020-04-20,3,171,0,5,2020-05-02 21:39
Centro-Oeste,MS,2020-04-21,2,173,1,6,2020-05-02 21:39
Centro-Oeste,MS,2020-04-22,2,175,0,6,2020-05-02 21:39
Centro-Oeste,MS,2020-04-23,11,186,1,7,2020-05-02 21:39
Centro-Oeste,MS,2020-04-24,27,213,0,7,2020-05-02 21:39
Centro-Oeste,MS,2020-04-25,4,217,0,7,2020-05-02 21:39
Centro-Oeste,MS,2020-04-26,17,234,0,7,2020-05-02 21:39
Centro-Oeste,MS,2020-04-27,4,238,2,9,2020-05-02 21:39
Centro-Oeste,MS,2020-04-28,2,240,0,9,2020-05-02 21:39
Centro-Oeste,MS,2020-04-29,9,249,0,9,2020-05-02 21:39
Centro-Oeste,MS,2020-04-30,6,255,0,9,2020-05-02 21:39
Centro-Oeste,MS,2020-05-01,6,261,0,9,2020-05-02 21:39
Centro-Oeste,MS,2020-05-02,5,266,0,9,2020-05-02 21:39
Centro-Oeste,MT,2020-01-30,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-01-31,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-01,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-02,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-03,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-04,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-05,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-06,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-07,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-08,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-09,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-10,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-11,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-12,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-13,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-14,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-15,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-16,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-17,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-18,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-19,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-20,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-21,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-22,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-23,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-24,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-25,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-26,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-27,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-28,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-02-29,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-01,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-02,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-03,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-04,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-05,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-06,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-07,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-08,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-09,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-10,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-11,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-12,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-13,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-14,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-15,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-16,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-17,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-18,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-19,0,0,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-20,1,1,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-21,1,2,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-22,0,2,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-23,0,2,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-24,5,7,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-25,1,8,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-26,3,11,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-27,0,11,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-28,2,13,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-29,3,16,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-30,2,18,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-03-31,7,25,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-04-01,2,27,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-04-02,9,36,0,0,2020-05-02 21:39
Centro-Oeste,MT,2020-04-03,8,44,1,1,2020-05-02 21:39
Centro-Oeste,MT,2020-04-04,12,56,0,1,2020-05-02 21:39
Centro-Oeste,MT,2020-04-05,4,60,0,1,2020-05-02 21:39
Centro-Oeste,MT,2020-04-06,16,76,0,1,2020-05-02 21:39
Centro-Oeste,MT,2020-04-07,2,78,0,1,2020-05-02 21:39
Centro-Oeste,MT,2020-04-08,12,90,0,1,2020-05-02 21:39
Centro-Oeste,MT,2020-04-09,18,108,1,2,2020-05-02 21:39
Centro-Oeste,MT,2020-04-10,4,112,0,2,2020-05-02 21:39
Centro-Oeste,MT,2020-04-11,9,121,1,3,2020-05-02 21:39
Centro-Oeste,MT,2020-04-12,2,123,0,3,2020-05-02 21:39
Centro-Oeste,MT,2020-04-13,11,134,1,4,2020-05-02 21:39
Centro-Oeste,MT,2020-04-14,4,138,0,4,2020-05-02 21:39
Centro-Oeste,MT,2020-04-15,13,151,0,4,2020-05-02 21:39
Centro-Oeste,MT,2020-04-16,5,156,1,5,2020-05-02 21:39
Centro-Oeste,MT,2020-04-17,6,162,0,5,2020-05-02 21:39
Centro-Oeste,MT,2020-04-18,9,171,0,5,2020-05-02 21:39
Centro-Oeste,MT,2020-04-19,3,174,0,5,2020-05-02 21:39
Centro-Oeste,MT,2020-04-20,7,181,1,6,2020-05-02 21:39
Centro-Oeste,MT,2020-04-21,0,181,0,6,2020-05-02 21:39
Centro-Oeste,MT,2020-04-22,2,183,0,6,2020-05-02 21:39
Centro-Oeste,MT,2020-04-23,38,221,1,7,2020-05-02 21:39
Centro-Oeste,MT,2020-04-24,19,240,1,8,2020-05-02 21:39
Centro-Oeste,MT,2020-04-25,7,247,1,9,2020-05-02 21:39
Centro-Oeste,MT,2020-04-26,3,250,0,9,2020-05-02 21:39
Centro-Oeste,MT,2020-04-27,7,257,1,10,2020-05-02 21:39
Centro-Oeste,MT,2020-04-28,4,261,1,11,2020-05-02 21:39
Centro-Oeste,MT,2020-04-29,31,292,0,11,2020-05-02 21:39
Centro-Oeste,MT,2020-04-30,5,297,0,11,2020-05-02 21:39
Centro-Oeste,MT,2020-05-01,23,320,0,11,2020-05-02 21:39
Centro-Oeste,MT,2020-05-02,11,331,1,12,2020-05-02 21:39
Centro-Oeste,GO,2020-01-30,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-01-31,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-01,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-02,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-03,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-04,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-05,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-06,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-07,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-08,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-09,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-10,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-11,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-12,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-13,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-14,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-15,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-16,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-17,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-18,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-19,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-20,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-21,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-22,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-23,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-24,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-25,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-26,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-27,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-28,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-02-29,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-01,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-02,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-03,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-04,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-05,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-06,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-07,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-08,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-09,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-10,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-11,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-12,0,0,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-13,3,3,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-14,0,3,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-15,0,3,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-16,0,3,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-17,3,6,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-18,2,8,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-19,4,12,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-20,3,15,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-21,5,20,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-22,1,21,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-23,2,23,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-24,4,27,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-25,2,29,0,0,2020-05-02 21:39
Centro-Oeste,GO,2020-03-26,10,39,1,1,2020-05-02 21:39
Centro-Oeste,GO,2020-03-27,10,49,0,1,2020-05-02 21:39
Centro-Oeste,GO,2020-03-28,7,56,0,1,2020-05-02 21:39
Centro-Oeste,GO,2020-03-29,2,58,0,1,2020-05-02 21:39
